city,target,week,value,source,metric
Montreal,fluA,2026-02-01,2.31752481328009,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluA,2026-02-08,0.880327210189711,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluA,2026-02-15,0.769529681780347,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluA,2026-02-22,1.63714561267124,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluA,2026-03-01,0.776016410209898,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluA,2026-03-08,0.650611315691589,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluA,2026-03-15,0.679782419865377,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluA,2026-03-22,0.184655245797533,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluA,2026-03-29,0.0122287520131786,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluA,2026-04-05,0.47647711597029,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluA,2026-04-12,0.0606949784222461,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluA,2026-04-19,0.0122287520131786,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluA,2026-04-26,0.17508738078708,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluA,2026-05-03,0.0122287520131786,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluA,2026-05-10,0.0122287520131786,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluA,2026-05-17,0.0122287520131786,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluA,2026-05-24,0.0122287520131786,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluA,2026-05-31,0.307641358354013,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluA,2026-06-07,0.0122287520131786,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluA,2026-06-14,0.0122287520131786,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluA,2026-06-21,0.0122287520131786,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluA,2026-06-28,0.0122287520131786,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2025-08-03,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2025-08-10,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2025-08-17,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2025-08-24,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2025-08-31,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2025-09-07,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2025-09-14,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2025-09-21,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2025-09-28,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2025-10-05,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2025-10-12,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2025-10-19,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2025-10-26,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2025-11-02,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2025-11-09,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2025-11-16,0.294487593545797,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2025-11-23,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2025-11-30,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2025-12-07,0.0349990165436488,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2025-12-14,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2025-12-21,0.225973167780797,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2026-01-04,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2026-01-11,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2026-01-18,0.481287269447703,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2026-01-25,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2026-02-01,0.924081161315081,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2026-02-08,1.66791805543347,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2026-02-15,1.65595943633404,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2026-02-22,1.56891910916455,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2026-03-01,5.2686844921555,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2026-03-08,2.18367458038167,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2026-03-15,1.62187795665369,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2026-03-22,1.9285580127167,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2026-03-29,1.5050820949154,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2026-04-05,2.39601704914633,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2026-04-12,1.52086120121174,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2026-04-19,4.39196188488073,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2026-04-26,2.86153942332061,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2026-05-03,2.40892675433096,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2026-05-10,1.75402427724077,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2026-05-17,2.87548989869605,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2026-05-24,0.665102244284944,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2026-05-31,2.36324696311829,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2026-06-07,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2026-06-14,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2026-06-21,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,fluB,2026-06-28,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2025-08-03,0.0082133841834729,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2025-08-10,0.0082133841834729,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2025-08-17,0.193435193450863,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2025-08-24,0.0082133841834729,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2025-08-31,0.315544526396356,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2025-09-07,0.116419574223655,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2025-09-14,0.130687600420273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2025-09-21,0.0082133841834729,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2025-09-28,0.233952543909613,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2025-10-05,0.318252520254396,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2025-10-12,0.221478618350022,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2025-10-19,0.30316986917212,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2025-10-26,1.02744585276691,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2025-11-02,0.549009946353796,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2025-11-09,0.735991547913492,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2025-11-16,0.883179173585864,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2025-11-23,0.556427552801765,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2025-11-30,0.659735584569118,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2025-12-07,1.61352382020401,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2025-12-14,1.64876899663942,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2025-12-21,2.73093868024663,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2026-01-04,2.14451732847376,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2026-01-11,2.00122435266309,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2026-01-18,5.07807582597072,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2026-01-25,5.50162257289133,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2026-02-01,6.41318881676408,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2026-02-08,6.04040329970334,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2026-02-15,8.77903694694145,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2026-02-22,7.53752311673594,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2026-03-01,7.21766932528281,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2026-03-08,6.01794643285182,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2026-03-15,2.97267366616625,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2026-03-22,3.49816227929094,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2026-03-29,1.41563413946227,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2026-04-05,1.63482181647232,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2026-04-12,0.654269393093261,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2026-04-19,1.1936502224946,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2026-04-26,1.67649584593609,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2026-05-03,0.283275049418238,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2026-05-10,0.513667028987013,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2026-05-17,0.326848415652188,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2026-05-24,0.501671921805403,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2026-05-31,0.133163221875538,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2026-06-07,0.0082133841834729,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2026-06-14,0.13221152780329,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2026-06-21,0.0520241364076138,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Montreal,rsv,2026-06-28,0.0082133841834729,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2025-08-03,17.2033313334169,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2025-08-10,12.3835692942864,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2025-08-17,14.2497178462416,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2025-08-24,15.2922569457628,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2025-08-31,22.8241826586986,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2025-09-07,29.3705565688917,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2025-09-14,13.3577582758803,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2025-09-21,13.979357149443,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2025-09-28,8.9517998181506,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2025-10-05,14.7142604253497,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2025-10-12,13.4457942221254,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2025-10-19,20.6845676120253,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2025-10-26,11.7272253416074,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2025-11-02,14.5730375320195,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2025-11-09,4.52299510716556,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2025-11-16,18.5381898998906,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2025-11-23,16.1879364451139,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2025-11-30,22.1032068200808,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2025-12-07,19.1493939290145,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2025-12-14,17.1134954930643,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2025-12-21,26.6592235490159,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2026-01-04,25.6274965131158,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2026-01-11,32.012665936563,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2026-01-18,21.845055085022,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2026-01-25,29.8311317979892,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2026-02-01,15.8022439770284,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2026-02-08,46.8394663070832,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2026-02-15,43.4690087443711,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2026-02-22,81.0814136952984,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2026-03-01,41.9709595209784,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2026-03-08,20.6633730019558,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2026-03-15,12.1350029094292,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2026-03-22,13.6411762369796,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2026-03-29,17.8521715392605,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2026-04-05,8.31044940344739,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2026-04-12,6.93902708269888,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2026-04-19,7.31981596055042,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2026-04-26,5.45983825245596,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2026-05-03,2.88666350581822,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2026-05-10,2.71039521300581,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2026-05-17,2.55255092237349,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2026-05-24,1.59163452002218,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2026-05-31,3.59190765231733,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2026-06-07,3.7618600461228,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2026-06-14,7.2525974742995,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2026-06-21,4.75083270200401,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2026-06-28,3.72740723984229,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,covN2,2026-07-05,3.12524337490002,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2025-08-03,0.0723477640397897,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2025-08-10,0.16800796317666,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2025-08-17,0.259797591470322,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2025-08-24,0.0122287520131786,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2025-08-31,0.816640428288386,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2025-09-07,0.429935731349371,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2025-09-14,1.16461734371523,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2025-09-21,0.709185488559111,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2025-09-28,0.0122287520131786,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2025-10-05,0.0122287520131786,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2025-10-12,0.132676987514216,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2025-10-19,2.74451198558185,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2025-10-26,0.785185744558854,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2025-11-02,1.90281715162442,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2025-11-09,1.00750693551788,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2025-11-16,2.83430536834828,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2025-11-23,7.59103740733926,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2025-11-30,19.3537545881943,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2025-12-07,24.8319862169766,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2025-12-14,41.7749846622266,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2025-12-21,53.1392399605882,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2026-01-04,13.6766809919471,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2026-01-11,4.69659360850581,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2026-01-18,2.53052592681577,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2026-01-25,1.26058868366986,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2026-02-01,0.728111819105559,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2026-02-08,0.558722015337065,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2026-02-15,0.651256286930401,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2026-02-22,0.8185873486127,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2026-03-01,0.513006822654459,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2026-03-08,0.770866366113565,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2026-03-15,1.9452319378381,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2026-03-22,0.16590683311934,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2026-03-29,0.497700719256881,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2026-04-05,0.167312033974984,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2026-04-12,0.597628374222861,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2026-04-19,0.0667541423246383,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2026-04-26,0.624244716059752,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2026-05-03,0.250115754937963,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2026-05-10,0.14849557307967,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2026-05-17,0.189119100267891,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2026-05-24,0.0530916671420046,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2026-05-31,0.0904287538537596,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2026-06-07,0.0122287520131786,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2026-06-14,0.0122287520131786,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2026-06-21,0.0122287520131786,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2026-06-28,0.0122287520131786,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluA,2026-07-05,0.208391018098069,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2025-08-03,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2025-08-10,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2025-08-17,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2025-08-24,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2025-08-31,0.36950223605281,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2025-09-07,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2025-09-14,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2025-09-21,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2025-09-28,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2025-10-05,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2025-10-12,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2025-10-19,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2025-10-26,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2025-11-02,0.389889518462731,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2025-11-09,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2025-11-16,0.520103932006104,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2025-11-23,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2025-11-30,0.673055449375957,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2025-12-07,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2025-12-14,0.642172741039311,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2025-12-21,0.555218878149966,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2026-01-04,1.22538532744745,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2026-01-11,0.991959173963665,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2026-01-18,2.42793175730705,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2026-01-25,1.14132866051616,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2026-02-01,0.825801384847611,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2026-02-08,1.55594570385566,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2026-02-15,4.01739373505574,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2026-02-22,1.02122692342841,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2026-03-01,4.81502596057686,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2026-03-08,7.59288415252984,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2026-03-15,7.82625853238472,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2026-03-22,15.0001573149363,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2026-03-29,15.9077185649492,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2026-04-05,16.1756666130173,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2026-04-12,18.9727533615595,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2026-04-19,10.2972393757836,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2026-04-26,18.9301329473805,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2026-05-03,11.5277046665011,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2026-05-10,27.0282917868295,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2026-05-17,11.5983172449353,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2026-05-24,6.21368826204513,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2026-05-31,2.65758054832197,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2026-06-07,1.74881740191164,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2026-06-14,0.162981344931028,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2026-06-21,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2026-06-28,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,fluB,2026-07-05,0.0087553658126273,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2025-08-03,0.0082133841834729,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2025-08-10,0.188908714541319,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2025-08-17,0.124324571796539,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2025-08-24,0.420064690428801,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2025-08-31,0.0662187224324454,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2025-09-07,0.696745624077797,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2025-09-14,0.90634960043623,Canada (health-infobase; PMMoV-normalized index),pmmov_index
